LabelName,Definition
/m/0grw1,Gaultheria shallon is an evergreen shrub in the heather family ( Ericaceae ) native to western North America In English it is known as salal shallon or ( mainly in Britain ) gaultheria == Description == Gaultheria shallon is 0.4 to 3.05 metres ( 1+1⁄2 to 10 feet ) tall sprawling to erect It is loosely to densely branched and often forms dense nearly impenetrable thickets The twigs are reddish-brown with shredding bark Twigs can live up to 16 years or more but bear leaves only the first few years.Its evergreen leaves are dense leathery and tough of egg-headed shape They are shiny and dark green on the upper surface and rough and lighter green on the lower Each finely and sharply serrate leaf is 5 to 10 centimetres ( 2 to 4 inches ) long Each leaf generally lives for 2 to 4 years before it is replaced.The inflorescence of flowers consists of a bracteate raceme one-sided with 5–15 flowers at the ends of branches Each flower is composed of a deeply five-parted glandular-haired calyx and an urn-shaped pink to white glandular to hairy five-lobed petals ( corolla ) 7 to 10 millimetres ( 1⁄4 to 3⁄8 in ) long The fruit is reddish to blue rough-surfaced covered in tiny hairs nearly spherical and 6 to 10 mm in diameter The fruits are 'pseudoberries or capsules made up of a fleshy outer calyx and each fruit contains an average of 126 brown reticulate seeds approximately 0.1 mm in length == Etymology == Lewis and Clark reported the local Chinook Jargon name of the omnipresent evergreen shrub to be shallon shelwel or shellwell but when Scottish naturalist David Douglas arrived at Fort George in April 1825 he noted that it was not called shallon but rather salal or sallal The genus Gaultheria was named by Pehr Kalm for his guide in Canada fellow botanist Jean François Gaultier == Distribution == It is found in western Alaska British Columbia Washington and Oregon and along much of the California coast It grows as far north as Baranof Island Alaska Western poison oak is a common associate in the California Coast Ranges === In Europe === The species was introduced to Britain in 1828 by David Douglas who intended the plant to be used as an ornamental It is believed to have been planted as cover for pheasants on shooting estates == Ecology == === Preferred sites === G. shallon grows in moist to dry montane to lowland coastal conifer forests as well as forested peatland and swamps throughout the Pacific Northwest down to Southern California It is a common coniferous forest understory species where shade is not heavy and may dominate large areas with its spreading rhizomes Individual plants may live for hundreds of years spreading from their rhizomes The plant is sensitive to frost.It is tolerant of salt spray and grows well on stabilized dunes exposed slopes and bluffs near the ocean as well as in coastal brushfields and coastal shore pine and Sitka spruce forests Salal tolerates moderate shade and does well
/m/02x8cch,"Salt and pepper shakers or salt and pepper pots of which the first item is normally called a salt cellar in British English are condiment dispensers used in Western culture that are designed to allow diners to distribute grains of edible salt and ground peppercorns Salt and pepper shakers are sometimes held in a cruet-stand == History and usage == Salt and pepper shakers can be made from a variety of materials including plastic glass metal and ceramic Salt shakers became increasingly common after anti-caking agents were introduced by the Morton Salt company in the 1920s The Great Depression of the 1930s boosted the popularity of salt and pepper shakers as global ceramics producers concentrated on inexpensive items.Except in the most casual dining establishments they are usually provided as a matched set sometimes distinguishable only by the number of holes on the top of the shaker Designs range from small plain glass screw cap containers ( invented by John Landis Mason inventor of the Mason jar ) to more ornate works of art Sometimes the design refers to some pair of related objects—such as a replica of a West Highland White Terrier containing salt and a Scottish Terrier containing pepper Designs may also relate to specific occasions or holidays As a result of this diversity of design collecting salt and pepper shakers is a hobby Design of salt and pepper shakers has also been used to transmit cultural perspectives about race and other cultural values.Two Museums of Salt and Pepper Shakers in the US and Spain are dedicated to showing the variety and history of salt and pepper shakers through the ages Żupny Castle in Poland also contains a collection of salt shakers == Distinguishing salt from pepper == The number of holes varies by culture health and taste In the United States where excessive salt is considered unhealthy salt is stored in the shaker with the fewer holes but in parts of Europe where pepper was historically a rare spice this is reversed In the UK salt was often poured onto the side of one 's plate and used for dipping rather than shaken across the whole dish hence salt cellars having a single larger hole The shakers may also be simply labelled `` pepper '' and `` salt '' or `` p '' and `` s '' ( in some cases the latter may be formed of the holes for pouring ) or may be colored white for salt and black for pepper Many salt and pepper shakers are transparent in which case they need not be otherwise distinguished As an alternative to salt and pepper shakers pepper may be distributed at the table by use of a pepper grinder while salt may be distributed from a salt cellar or a salt mill == See also == Salt pig a related dispenser Food portal == References == == External links == Would You Like Some Salt and Pepper ? How About 80,000 Shakers Worth ?"
/m/03nfch,A scandal can be broadly defined as the strong social reactions of outrage anger or surprise when accusations or rumours circulate or appear for some reason regarding a person or persons who are perceived to have transgressed in some way These reactions are usually noisy and may be conflicting and they often have negative effects on the status and credibility of the person ( s ) or organisation involved Society is scandalised when it becomes aware of breaches of moral norms or legal requirements often when these have remained undiscovered or been concealed for some time Such breaches have typically erupted from greed lust or the abuse of power Scandals may be regarded as political sexual moral literary or artistic but often spread from one realm into another The basis of a scandal may be factual or false or a combination of both In contemporary times exposure of a scandalous situation is often made by mass media Contemporary media has the capacity to spread knowledge of a scandal further than in previous centuries and public interest has encouraged many cases of confected scandals relating to well-known people as well as genuine scandals relating to politics and business Some scandals are revealed by whistleblowers who discover wrongdoing within organizations or groups such as Deep Throat ( William Mark Felt ) during the Watergate scandal in the 1970s in the United States Whistleblowers may be protected by laws which are used to obtain information of misdeeds and acts detrimental to their establishments However the possibility of scandal has always created a tension between society 's efforts to reveal wrongdoing and its desire to cover them up ... and the act of covering up ( or indeed of revealing ) a contentious situation may become a scandal == Academic and literary == Academic dishonesty also referred to as academic misconduct is any type of cheating that occurs in relation to a formal academic exercise Although in the early part of the 19th century held the view that scandal does not mix with literature and science some opined that a scattering of some amount of scandal in literature could enhance interest of people as scandal suits `` the taste of almost every palate '' Scandal has however been the subject of many books Among the most famous of fictional stories about scandal are School for Scandal ( 1777 ) by Richard Brinsley Sheridan and The Scarlet Letter ( 1850 ) by Nathaniel Hawthorne Literary scandals result from some kind of fraud either the authors are not who they say they are or the facts have been misrepresented or they contain some defamation of another person For example two books by Holocaust survivors Angel at the Fence by Herman Rosenblat and A Memoir of the Holocaust Years Misha Defonseca were found to be based on false information while a prize won by novelist Helen Darville created a scandal in 1994 around the author 's fraudulently claimed ancestry == Political == A political scandal occurs when political corruption or other misbehavior is exposed Politicians or government officials are
/m/0l515,A sandwich is a food typically consisting of vegetables sliced cheese or meat placed on or between slices of bread or more generally any dish wherein bread serves as a container or wrapper for another food type The sandwich began as a portable convenient finger food in the Western world though over time it has become prevalent worldwide In the 21st century there has been considerable debate over the precise definition of sandwich and specifically whether a hot dog or open sandwich can be categorized as such In the United States the Department of Agriculture and the Food and Drug Administration are the responsible agencies The USDA uses the definition `` at least 35 % cooked meat and no more than 50 % bread '' for closed sandwiches and `` at least 50 % cooked meat '' for open sandwiches In Britain the British Sandwich Association defines a sandwich as `` any form of bread with a filling generally assembled cold '' a definition which includes wraps and bagels but excludes dishes assembled and served hot such as burgers.Sandwiches are a popular type of lunch food taken to work school or picnics to be eaten as part of a packed lunch The bread may be plain or be coated with condiments such as mayonnaise or mustard to enhance its flavour and texture As well as being homemade sandwiches are also widely sold in various retail outlets and can be served hot or cold There are both savoury sandwiches such as deli meat sandwiches and sweet sandwiches such as a peanut butter and jelly sandwich The sandwich is named after its supposed inventor John Montagu 4th Earl of Sandwich The Wall Street Journal has described it as Britain 's `` biggest contribution to gastronomy '' == History == The modern concept of a sandwich using slices of bread as found within the West can arguably be traced to 18th-century Europe However the use of some kind of bread or bread-like substance to lie under ( or under and over ) some other food or used to scoop up and enclose or wrap some other type of food long predates the eighteenth century and is found in numerous much older cultures worldwide The ancient Jewish sage Hillel the Elder is said to have wrapped meat from the Paschal lamb and bitter herbs in a soft matzah—flat unleavened bread—during Passover in the manner of a modern wrap made with flatbread Flat breads of only slightly varying kinds have long been used to scoop or wrap small amounts of food en route from platter to mouth throughout Western Asia and northern Africa From Morocco to Ethiopia to India bread is usually baked in flat rounds contrasting with the European loaf tradition During the Middle Ages in Europe thick slabs of coarse and usually stale bread called `` trenchers '' were used as plates After a meal the food-soaked trencher was fed to a dog or to beggars at the tables of the wealthy and eaten by diners in more modest circumstances The immediate culinary precursor with
/m/03q5c7,In cooking a sauce is a liquid cream or semi-solid food served on or used in preparing other foods Most sauces are not normally consumed by themselves they add flavor moisture and visual appeal to a dish Sauce is a French word taken from the Latin salsa meaning salted Possibly the oldest recorded European sauce is garum the fish sauce used by the Ancient Romans while doubanjiang the Chinese soy bean paste is mentioned in Rites of Zhou in the 3rd century BC Sauces need a liquid component Sauces are an essential element in cuisines all over the world Sauces may be used for sweet or savory dishes They may be prepared and served cold like mayonnaise prepared cold but served lukewarm like pesto cooked and served warm like bechamel or cooked and served cold like apple sauce They may be freshly prepared by the cook especially in restaurants but today many sauces are sold premade and packaged like Worcestershire sauce HP Sauce soy sauce or ketchup Sauces for salad are called salad dressing Sauces made by deglazing a pan are called pan sauces A chef who specializes in making sauces is called a saucier == Cuisines == === British === In traditional British cuisine gravy is a sauce used on roast dinner The sole survivor of the medieval bread-thickened sauces bread sauce is one of the oldest sauces in British cooking Apple sauce mint sauce and horseradish sauce are used on meat ( usually on pork lamb and beef respectively ) Redcurrant jelly mint jelly and white sauce may also be used Salad cream is sometimes used on salads Ketchup and brown sauce are used on fast-food type dishes Strong English mustard is also used on various foods as is Worcestershire sauce Custard is a popular dessert sauce Other popular sauces include mushroom sauce marie rose sauce ( as used in a prawn cocktail ) whisky sauce ( for serving with haggis ) Albert sauce ( horseradish sauce to enhance flavour of braised beef ) and cheddar sauce ( as used in cauliflower or macaroni and cheese ) In contemporary British cuisine owing to the wide diversity of British society today there are also many sauces that are of British origin but based upon the cuisine of other countries particularly former colonies such as India === Caucasian === Ajika is a spicy hot sauce originating in Abkhazia widely used in Georgian cuisine and found also in parts of Russia Armenia and Georgia Ships ( sauce ) is a traditional sauce of Circassian cuisine made on a base of meat broth with pounded garlic pepper and sour milk or cream Tkemali is a tart and savoury traditional Georgian sauce of cherry plums in combination with various spices including garlic pennyroyal coriander dill and chili === Chinese === There are many varied cuisines in China but many of them compose dishes from sauces including different kinds of soy sauce fermented bean paste including doubanjiang chili sauces oyster sauce and also many oils and vinegar preparations These ingredients are used to build up a
/m/06ncr,The saxophone ( often referred to colloquially as the sax ) is a type of single-reed woodwind instrument with a conical body usually made of brass As with all single-reed instruments sound is produced when a reed on a mouthpiece vibrates to produce a sound wave inside the instrument 's body The pitch is controlled by opening and closing holes in the body to change the effective length of the tube The holes are closed by leather pads attached to keys operated by the player Saxophones are made in various sizes and are almost always treated as transposing instruments Saxophone players are called saxophonists.The saxophone is used in a wide range of musical styles including classical music ( such as concert bands chamber music solo repertoire and occasionally orchestras ) military bands marching bands jazz ( such as big bands and jazz combos ) and contemporary music The saxophone is also used as a solo and melody instrument or as a member of a horn section in some styles of rock and roll and popular music The saxophone was invented by the Belgian instrument maker Adolphe Sax in the early 1840s and was patented on 28 June 1846 Sax invented two groups of seven instruments each—one group contained instruments in C and F and the other group contained instruments in B♭ and E♭ The B♭ and E♭ instruments soon became dominant and most saxophones encountered today are from this series Instruments from the series pitched in C and F never gained a foothold and constituted only a small fraction of instruments made by Sax High-pitch ( also marked `` H '' or `` HP '' ) saxophones tuned sharper than the ( concert ) A = 440 Hz standard were produced into the early twentieth century for sonic qualities suited for outdoor use but are not playable to modern tuning and are considered obsolete Low-pitch ( also marked `` L '' or `` LP '' ) saxophones are equivalent in tuning to modern instruments C soprano and C melody saxophones were produced for the casual market as parlor instruments during the early twentieth century and saxophones in F were introduced during the late 1920s but never gained acceptance The modern saxophone family consists entirely of B♭ and E♭ instruments The saxophones in widest use are the B♭ soprano E♭ alto B♭ tenor and E♭ baritone The E♭ sopranino and B♭ bass saxophone are typically used in larger saxophone choir settings when available == Description == === Construction === The pitch of a saxophone is controlled by opening or closing the tone holes along the body of the instrument to change the length of the vibrating air column The tone holes are closed by leather pads connected to keys—most are operated by the player 's fingers but some are operated using the palm or the side of a finger There is an octave key which raises the pitch of the lower notes by one octave The lowest possible note with all of the pads closed is the ( written ) B♭ below middle
/m/01lsmm,"Scissors are hand-operated shearing tools A pair of scissors consists of a pair of metal blades pivoted so that the sharpened edges slide against each other when the handles ( bows ) opposite to the pivot are closed Scissors are used for cutting various thin materials such as paper cardboard metal foil cloth rope and wire A large variety of scissors and shears all exist for specialized purposes Hair-cutting shears and kitchen shears are functionally equivalent to scissors but the larger implements tend to be called shears Hair-cutting shears have specific blade angles ideal for cutting hair Using the incorrect type of scissors to cut hair will result in increased damage or split ends or both by breaking the hair Kitchen shears also known as kitchen scissors are intended for cutting and trimming foods such as meats Inexpensive mass-produced modern scissors are often designed ergonomically with composite thermoplastic and rubber handles == Terminology == The noun scissors is treated as a plural noun and therefore takes a plural verb ( e.g. these scissors are ) Alternatively the tool is referred to by the singular phrase a pair of scissors The word shears is used to describe similar instruments that are larger in size and for heavier cutting == History == The earliest known scissors appeared in Mesopotamia 3,000 to 4,000 years ago These were of the 'spring scissor type comprising two bronze blades connected at the handles by a thin flexible strip of curved bronze which served to hold the blades in alignment to allow them to be squeezed together and to pull them apart when released.Spring scissors continued to be used in Europe until the 16th century However pivoted scissors of bronze or iron in which the blades were pivoted at a point between the tips and the handles the direct ancestor of modern scissors were invented by the Romans around 100 AD They entered common use in not only ancient Rome but also China Japan and Korea and the idea is still used in almost all modern scissors === Early manufacture === During the Middle Ages and Renaissance spring scissors were made by heating a bar of iron or steel then flattening and shaping its ends into blades on an anvil The center of the bar was heated bent to form the spring then cooled and reheated to make it flexible The Hangzhou Zhang Xiaoquan Company in Hangzhou China has been manufacturing scissors since 1663.William Whiteley & Sons ( Sheffield ) Ltd. was producing scissors by 1760 although it is believed the business began trading even earlier The first trade-mark 332 was granted in 1791 The company is still manufacturing scissors today and is the oldest company in the West to do so Pivoted scissors were not manufactured in large numbers until 1761 when Robert Hinchliffe of Sheffield produced the first pair of modern-day scissors made of hardened and polished cast steel His major challenge was to form the bows first he made them solid then drilled a hole and then filed away metal to make this large enough to"
/m/057p5t,"A scoreboard is a large board for publicly displaying the score in a game Most levels of sport from high school and above use at least one scoreboard for keeping score measuring time and displaying statistics Scoreboards in the past used a mechanical clock and numeral cards to display the score When a point was made a person would put the appropriate digits on a hook Most modern scoreboards use electromechanical or electronic means of displaying the score In these digits are often composed of large dot-matrix or seven-segment displays made of incandescent bulbs light-emitting diodes or electromechanical flip segments An official or neutral person will operate the scoreboard using a control panel == Technology == Prior to the 1980s most electronic scoreboards were electro-mechanical They contained relays or stepping switches controlling digits consisting of incandescent light bulbs Beginning in the 1980s advances in solid state electronics permitted major improvements in scoreboard technology High power semiconductors such as thyristors and transistors replaced mechanical relays light-emitting diodes first replaced light bulbs for indoor scoreboards and then as their brightness increased outdoor scoreboards Light-emitting diodes last many times as long as light bulbs are not subject to breakage and are much more efficient at converting electrical energy to light The newest light emitting diodes can last up to 100,000 hours before having to be replaced Advances in large-scale integrated circuits permitted the introduction of computer control This also made it cost effective to send the signals that control the operation of the scoreboard either through the existing AC wires providing power to the scoreboard or through the air Powerline modems permit the digital control signals to be sent over the AC power lines The most common method of sending digital data over power lines at rates less than 2400 bits per second is called frequency shift keying ( FSK ) Two radio frequencies represent binary 0 and 1 Radio transmission such as FSK sends data digitally Until recently radio transmission was subject to short range and interference by other radio sources A fairly recent technology called spread spectrum permits much more robust radio control of scoreboards Spread spectrum like the name implies distributes the signal over a wide portion of the radio spectrum This helps the signal resist interference which is usually confined to a narrow frequency band == Scoreboards in various sports == === North American football === In both the United States and Canadian football codes the minimum details displayed are the time and score of both teams A typical high school scoreboard will additionally display the down the yardage of the line of scrimmage the yards to go until a first down the team with the possession ( usually signified with the outline of a football in lights next to the possessing team 's score ) and the quarter Higher levels will also include play clocks and the number of time outs left for each team American football scoreboards may include a horn to signal the end of a quarter but they are not used in larger venues In those cases"
/m/01bms0,A screwdriver is a tool manual or powered used for turning screws A typical simple screwdriver has a handle and a shaft ending in a tip the user puts into the screw head before turning the handle This form of the screwdriver has been replaced in many workplaces and homes with a more modern and versatile tool a power drill as they are quicker easier and can also drill holes The shaft is usually made of tough steel to resist bending or twisting The tip may be hardened to resist wear treated with a dark tip coating for improved visual contrast between tip and screw—or ridged or treated for additional 'grip Handles are typically wood metal or plastic and usually hexagonal square or oval in cross-section to improve grip and prevent the tool from rolling when set down Some manual screwdrivers have interchangeable tips that fit into a socket on the end of the shaft and are held in mechanically or magnetically These often have a hollow handle that contains various types and sizes of tips and a reversible ratchet action that allows multiple full turns without repositioning the tip or the user 's hand A screwdriver is classified by its tip which is shaped to fit the driving surfaces—slots grooves recesses etc.—on the corresponding screw head Proper use requires that the screwdriver 's tip engage the head of a screw of the same size and type designation as the screwdriver tip Screwdriver tips are available in a wide variety of types and sizes ( List of screw drives ) The two most common are the simple 'blade'-type for slotted screws and Phillips generically called `` cross-recess '' `` cross-head '' or `` cross-point '' A wide variety of power screwdrivers ranges from a simple 'stick'-type with batteries a motor and a tip holder all inline to powerful `` pistol '' type VSR ( variable-speed reversible ) cordless drills that also function as screwdrivers This is particularly useful as drilling a pilot hole before driving a screw is a common operation Special combination drill-driver bits and adapters let an operator rapidly alternate between the two Variations include impact drivers which provide two types of 'hammering force for improved performance in certain situations and `` right-angle '' drivers for use in tight spaces Many options and enhancements such as built-in bubble levels high/low gear selection magnetic screw holders adjustable-torque clutches keyless chucks 'gyroscopic control etc. are available == History == The earliest documented screwdrivers were used in the late Middle Ages They were probably invented in the late 15th century either in Germany or France The tool 's original names in German and French were Schraubenzieher ( screwpuller ) and tournevis ( turnscrew ) respectively The first documentation of the tool is in the medieval Housebook of Wolfegg Castle a manuscript written sometime between 1475 and 1490 These earliest screwdrivers had pear-shaped handles and were made for slotted screws ( diversification of the many types of screwdrivers did not emerge until the Gilded Age ) The screwdriver remained inconspicuous however as evidence of
/m/06msq,Sculpture is the branch of the visual arts that operates in three dimensions Sculpture is the three-dimensional art work which is physically presented in the dimensions of height width and depth It is one of the plastic arts Durable sculptural processes originally used carving ( the removal of material ) and modelling ( the addition of material as clay ) in stone metal ceramics wood and other materials but since Modernism there has been an almost complete freedom of materials and process A wide variety of materials may be worked by removal such as carving assembled by welding or modelling or moulded or cast Sculpture in stone survives far better than works of art in perishable materials and often represents the majority of the surviving works ( other than pottery ) from ancient cultures though conversely traditions of sculpture in wood may have vanished almost entirely However most ancient sculpture was brightly painted and this has been lost.Sculpture has been central in religious devotion in many cultures and until recent centuries large sculptures too expensive for private individuals to create were usually an expression of religion or politics Those cultures whose sculptures have survived in quantities include the cultures of the ancient Mediterranean India and China as well as many in Central and South America and Africa The Western tradition of sculpture began in ancient Greece and Greece is widely seen as producing great masterpieces in the classical period During the Middle Ages Gothic sculpture represented the agonies and passions of the Christian faith The revival of classical models in the Renaissance produced famous sculptures such as Michelangelo 's statue of David Modernist sculpture moved away from traditional processes and the emphasis on the depiction of the human body with the making of constructed sculpture and the presentation of found objects as finished art works == Types == A basic distinction is between sculpture `` in the round '' free-standing sculpture such as statues not attached ( except possibly at the base ) to any other surface and the various types of relief which are at least partly attached to a background surface Relief is often classified by the degree of projection from the wall into low or bas-relief high relief and sometimes an intermediate mid-relief Sunk-relief is a technique restricted to ancient Egypt Relief is the usual sculptural medium for large figure groups and narrative subjects which are difficult to accomplish in the round and is the typical technique used both for architectural sculpture which is attached to buildings and for small-scale sculpture decorating other objects as in much pottery metalwork and jewellery Relief sculpture may also decorate steles upright slabs usually of stone often also containing inscriptions Another basic distinction is between subtractive carving techniques which remove material from an existing block or lump for example of stone or wood and modelling techniques which shape or build up the work from the material Techniques such as casting stamping and moulding use an intermediate matrix containing the design to produce the work many of these allow the production of several copies
/m/0gd36,"Sea lions are pinnipeds characterized by external ear flaps long foreflippers the ability to walk on all fours short and thick hair and a big chest and belly Together with the fur seals they make up the family Otariidae eared seals The sea lions have six extant and one extinct species ( the Japanese sea lion ) in five genera Their range extends from the subarctic to tropical waters of the global ocean in both the Northern and Southern Hemispheres with the notable exception of the northern Atlantic Ocean They have an average lifespan of 20–30 years A male California sea lion weighs on average about 300 kg ( 660 lb ) and is about 2.4 m ( 8 ft ) long while the female sea lion weighs 100 kg ( 220 lb ) and is 1.8 m ( 6 ft ) long The largest sea lions are Steller 's sea lions which can weigh 1,000 kg ( 2,200 lb ) and grow to a length of 3.0 m ( 10 ft ) Sea lions consume large quantities of food at a time and are known to eat about 5–8 % of their body weight ( about 6.8–15.9 kg ( 15–35 lb ) ) at a single feeding Sea lions can move around 16 knots ( 30 km/h 18 mph ) in water and at their fastest they can reach a speed of about 30 knots ( 56 km/h 35 mph ) Three species the Australian sea lion the Galápagos sea lion and the New Zealand sea lion are listed as endangered == Taxonomy == Sea lions are related to walruses and seals Together with the fur seals they constitute the family Otariidae collectively known as eared seals Until recently sea lions were grouped under a single subfamily called Otariinae whereas fur seals were grouped in the subfamily Arcocephalinae This division was based on the most prominent common feature shared by the fur seals and absent in the sea lions namely the dense underfur characteristic of the former Recent genetic evidence suggests Callorhinus the genus of the northern fur seal is more closely related to some sea lion species than to the other fur seal genus Arctocephalus Therefore the fur seal/sea lion subfamily distinction has been eliminated from many taxonomies Nonetheless all fur seals have certain features in common the fur generally smaller sizes farther and longer foraging trips smaller and more abundant prey items and greater sexual dimorphism All sea lions have certain features in common in particular their coarse short fur greater bulk and larger prey than fur seals For these reasons the distinction remains useful The family Otariidae ( Order Carnivora ) contains the 15 extant species of fur seals and sea lions Traditional classification of the family into the subfamilies Arctocephalinae ( fur seals ) and Otariinae ( sea lions ) is not supported with the fur seal Callorhinus ursinus having a basal relationship relative to the rest of the family This is consistent with the fossil record which suggests that this genus diverged from the line leading"
/m/0120dh,Sea turtles ( superfamily Chelonioidea ) sometimes called marine turtles are reptiles of the order Testudines and of the suborder Cryptodira The seven existing species of sea turtles are the flatback green hawksbill leatherback loggerhead Kemp 's ridley and olive ridley sea turtles All six of the sea turtle species present in US waters ( all of those listed above except the flatback ) are listed as endangered and/or threatened under the Endangered Species Act The seventh sea turtle species is the flatback which exists in the waters of Australia Papua New Guinea and Indonesia Sea turtles can be separated into the categories of hard-shelled ( cheloniid ) and leathery-shelled ( dermochelyid ) There is only one dermochelyid species which is the leatherback sea turtle == Description == For each of the seven types of sea turtles females and males are the same size there is no sexual dimorphism.In general sea turtles have a more fusiform body plan than their terrestrial or freshwater counterparts This tapering at both ends reduces volume and means that sea turtles can not retract their head and limbs into their shells for protection unlike many other turtles and tortoises However the streamlined body plan reduces friction and drag in the water and allows sea turtles to swim more easily and swiftly The leatherback sea turtle is the largest sea turtle measuring 2–3 m ( 6–9 ft ) in length 1–1.5 m ( 3–5 ft ) in width and weighing up to 700 kg ( 1500 lb ) Other sea turtle species are smaller being mostly 60–120 cm ( 2–4 ft ) long and proportionally narrower.The skulls of sea turtles have cheek regions that are enclosed in bone Although this condition appears to resemble that found in the earliest known fossil reptiles ( anapsids ) it is possible it is a more recently evolved trait in sea turtles placing them outside the anapsids == Taxonomy and evolution == Sea turtles along with other turtles and tortoises are part of the order Testudines All species except the leatherback sea turtle are in the family Cheloniidae The superfamily name Chelonioidea and family name Cheloniidae are based on the Ancient Greek word for tortoise χελώνη ( khelone ) The leatherback sea turtle is the only extant member of the family Dermochelyidae Fossil evidence of marine turtles goes back to the Late Jurassic ( 150 million years ago ) with genera such as Plesiochelys from Europe In Africa the first marine turtle is Angolachelys from the Turonian of Angola A lineage of unrelated marine testudines the pleurodire ( side-necked ) bothremydids also survived well into the Cenozoic Other pleurodires are also thought to have lived at sea such as Araripemys and extinct pelomedusids Modern sea turtles are not descended from more than one of the groups of sea-going turtles that have existed in the past they instead constitute a single radiation that became distinct from all other turtles at least 110 million years ago Their closest extant relatives are in fact the snapping turtles ( Chelydridae ) musk turtles ( Kinosternidae )
/m/06nwz,"Seafood is any form of sea life regarded as food by humans prominently including fish and shellfish Shellfish include various species of molluscs ( e.g bivalve molluscs such as clams oysters and mussels and cephalopods such as octopus and squid ) crustaceans ( e.g shrimp crabs and lobster ) and echinoderms ( e.g sea cucumbers and sea urchins ) Historically marine mammals such as cetaceans ( whales and dolphins ) as well as seals have been eaten as food though that happens to a lesser extent in modern times Edible sea plants such as some seaweeds and microalgae are widely eaten as sea vegetables around the world especially in Asia Seafood is an important source of ( animal ) protein in many diets around the world especially in coastal areas Semi-vegetarians who consume seafood as the only source of meat are said to adhere to pescetarianism The harvesting of wild seafood is usually known as fishing or hunting while the cultivation and farming of seafood is known as aquaculture and fish farming ( in the case of fish ) Most of the seafood harvest is consumed by humans but a significant proportion is used as fish food to farm other fish or rear farm animals Some seafoods ( i.e kelp ) are used as food for other plants ( a fertilizer ) In these ways seafoods are used to produce further food for human consumption Also products such as fish oil and spirulina tablets are extracted from seafoods Some seafood is fed to aquarium fish or used to feed domestic pets such as cats A small proportion is used in medicine or is used industrially for nonfood purposes ( e.g leather ) == History == The harvesting processing and consuming of seafoods are ancient practices with archaeological evidence dating back well into the Paleolithic Findings in a sea cave at Pinnacle Point in South Africa indicate Homo sapiens ( modern humans ) harvested marine life as early as 165,000 years ago while the Neanderthals an extinct human species contemporary with early Homo sapiens appear to have been eating seafood at sites along the Mediterranean coast beginning around the same time Isotopic analysis of the skeletal remains of Tianyuan man a 40,000-year-old anatomically modern human from eastern Asia has shown that he regularly consumed freshwater fish Archaeology features such as shell middens discarded fish bones and cave paintings show that sea foods were important for survival and consumed in significant quantities During this period most people lived a hunter-gatherer lifestyle and were of necessity constantly on the move However early examples of permanent settlements ( though not necessarily permanently occupied ) such as those at Lepenski Vir were almost always associated with fishing as a major source of food The ancient river Nile was full of fish fresh and dried fish were a staple food for much of the population The Egyptians had implements and methods for fishing and these are illustrated in tomb scenes drawings and papyrus documents Some representations hint at fishing being pursued as a pastime Fishing scenes are rarely"
/m/0nybt,A seahorse ( also written sea-horse and sea horse ) is any of 46 species of small marine fish in the genus Hippocampus `` Hippocampus '' comes from the Ancient Greek hippókampos ( ἱππόκαμπος ) itself from híppos ( ἵππος ) meaning `` horse '' and kámpos ( κάμπος ) meaning `` sea monster '' or `` sea animal '' Having a head and neck suggestive of a horse seahorses also feature segmented bony armour an upright posture and a curled prehensile tail Along with the pipefishes and seadragons ( Phycodurus and Phyllopteryx ) they form the family Syngnathidae == Habitat == Seahorses are mainly found in shallow tropical and temperate salt water throughout the world from about 45°S to 45°N They live in sheltered areas such as seagrass beds estuaries coral reefs and mangroves Four species are found in Pacific waters from North America to South America In the Atlantic Hippocampus erectus ranges from Nova Scotia to Uruguay H. zosterae known as the dwarf seahorse is found in the Bahamas Colonies have been found in European waters such as the Thames Estuary.Three species live in the Mediterranean Sea H. guttulatus ( the long-snouted seahorse ) H. hippocampus ( the short-snouted seahorse ) and H. fuscus ( the sea pony ) These species form territories males stay within 1 m2 ( 10 sq ft ) of habitat while females range over about one hundred times that == Description == Seahorses range in size from 1.5 to 35.5 cm ( 5⁄8 to 14 in ) They are named for their equine appearance with bent necks and long snouted heads and a distinctive trunk and tail Although they are bony fish they do not have scales but rather thin skin stretched over a series of bony plates which are arranged in rings throughout their bodies Each species has a distinct number of rings The armor of bony plates also protects them against predators and because of this outer skeleton they no longer have ribs Seahorses swim upright propelling themselves using the dorsal fin another characteristic not shared by their close pipefish relatives which swim horizontally Razorfish are the only other fish that swim vertically The pectoral fins located on either side of the head behind their eyes are used for steering They lack the caudal fin typical of fishes Their prehensile tail is composed of square-like rings that can be unlocked only in the most extreme conditions They are adept at camouflage and can grow and reabsorb spiny appendages depending on their habitat.Unusually among fish a seahorse has a flexible well-defined neck It also sports a crown-like spine or horn on its head termed a `` coronet '' which is distinct for each species.Seahorses swim very poorly rapidly fluttering a dorsal fin and using pectoral fins to steer The slowest-moving fish in the world is H. zosterae ( the dwarf seahorse ) with a top speed of about 1.5 m ( 5 ft ) per hour Since they are poor swimmers they are most likely to be found resting with their prehensile tail wound
